TEMPERATURA;HUMEDAD;TIRANTE;TIRANTE_IDEAL;CAUDAL_REAL
31,9;23,7;2,973;2,39177606;26,4997722
31,9;23,9;3,06;2,39177606;26,4997722
31,9;24,2;3,055;2,39177606;26,4997722
31,9;24,9;2,959;2,39177606;26,4997722
31,8;24;3,007;2,39177606;26,4997722
31,8;23,9;3,045;2,39177606;26,4997722
31,8;23,7;2,915;2,39177606;26,4997722
31,9;23,4;3,008;2,39177606;26,4997722
31,9;23,3;2,954;2,39177606;26,4997722
31,8;23,6;2,934;2,39177606;26,4997722
31,8;23;2,983;2,39177606;26,4997722
31,7;23,2;3,062;2,39177606;26,4997722
31,7;23,5;3,032;2,39177606;26,4997722
31,7;23,5;3,001;2,39177606;26,4997722
31,6;23,8;3,021;2,39177606;26,4997722
31,6;24;3,02;2,39177606;26,4997722
31,6;24,1;2,997;2,39177606;26,4997722
31,6;24;3,03;2,39177606;26,4997722
31,7;23,9;3,031;2,39177606;26,4997722
31,6;24,1;3,05;2,39177606;26,4997722
31,7;24,5;3,047;2,39177606;26,4997722
31,7;24,4;3,035;2,39177606;26,4997722
31,7;24,5;2,992;2,39177606;26,4997722
31,7;24,7;2,964;2,39177606;26,4997722
31,8;24,5;3,001;2,39177606;26,4997722
31,8;24,4;3,03;2,39177606;26,4997722
31,9;24,7;3,053;2,39177606;26,4997722
31,8;24,6;3,031;2,39177606;26,4997722
31,9;24,6;3,045;2,39177606;26,4997722
31,9;24,3;3,054;2,39177606;26,4997722
31,9;24,4;3,011;2,39177606;26,4997722
31,9;24,4;2,995;2,39177606;26,4997722
31,9;24,2;2,948;2,39177606;26,4997722
31,9;24;2,993;2,39177606;26,4997722
31,9;23,8;2,984;2,39177606;26,4997722
31,9;24,1;3,008;2,39177606;26,4997722
31,9;24,1;2,969;2,39177606;26,4997722
31,9;24,1;3,025;2,39177606;26,4997722
32;24;3,039;2,39177606;26,4997722
32;24,3;3,018;2,39177606;26,4997722
31,9;24,4;2,959;2,39177606;26,4997722
31,9;23,7;2,958;2,39177606;26,4997722
32;23,5;3,008;2,39177606;26,4997722
31,9;23,8;2,977;2,39177606;26,4997722
